CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
1	437	-0.000	0.000	0.9620	0.9548	1
1	1672	-0.000	0.000	0.9857	0.9112	1
1	1674	28.031	0.000	0.8318	0.6645	1
2	8	0.000	0.000	0.9945	0.9746	1
2	19	-0.000	0.000	0.9876	0.9405	1
2	23	-40.062	0.000	0.7757	0.6797	1
2	32	0.964	0.000	0.8327	0.5745	1
2	48	-48.973	0.000	0.8037	0.5894	1
2	423	1.905	0.000	0.8365	0.5941	1
2	646	1.891	0.000	0.7394	0.6226	1
2	2071	0.964	0.000	0.8428	0.6122	1
2	2157	-40.062	0.000	0.7625	0.5959	1
2	2487	17.911	0.000	0.7974	0.5314	1
2	2947	1.993	0.000	0.7756	0.6376	1
2	2969	1.994	0.000	0.7716	0.6376	1
2	3060	1.994	0.000	0.7659	0.6376	1
3	84	-0.844	0.000	0.7405	0.6740	1
3	470	0.123	0.000	0.7898	0.7927	1
3	578	-0.844	0.000	0.7844	0.7862	1
3	1119	-0.844	0.000	0.7259	0.7155	1
3	1714	-0.000	0.000	0.9271	0.9079	1
3	1850	-0.844	0.000	0.9034	0.9554	1
3	2098	-0.844	0.000	0.7905	0.7805	1
3	2255	-0.844	0.000	0.9008	0.9095	1
3	2591	-0.845	0.000	0.9337	0.9095	1
3	2656	-0.844	0.000	0.9517	0.9464	1
4	12	0.177	0.000	0.9255	0.8704	1
4	93	23.193	0.000	0.7039	0.5137	1
4	277	0.177	0.000	0.8381	0.7090	1
4	310	23.193	0.000	0.7299	0.5137	1
4	491	23.193	0.000	0.7018	0.4770	1
4	591	0.073	0.000	0.7371	0.5860	1
4	642	0.073	0.000	0.7025	0.5878	1
4	1451	0.177	0.000	0.8741	0.7559	1
4	1688	0.177	0.000	0.8640	0.7559	1
4	1851	0.177	0.000	0.8763	0.7559	1
4	1940	0.037	0.000	0.7488	0.6209	1
4	2010	-0.000	0.000	0.9400	0.9116	1
4	2020	0.037	0.000	0.8844	0.8142	1
4	2073	0.036	0.000	0.8739	0.7559	1
4	2101	0.177	0.000	0.8755	0.7559	1
4	2234	0.176	0.000	0.7466	0.6760	1
7	18	-0.000	0.000	0.9372	0.8009	1
7	44	-44.959	0.000	0.7531	0.5515	1
7	50	-32.996	0.000	0.7195	0.5099	1
7	102	-0.171	0.000	0.8928	0.8740	1
7	110	27.995	0.000	0.7348	0.5640	1
7	164	-56.922	0.000	0.7175	0.5312	1
7	207	27.995	0.000	0.7714	0.5640	1
7	234	-5.015	0.000	0.7982	0.6509	1
7	378	-56.922	0.000	0.7255	0.5064	1
7	392	0.000	0.000	0.9378	0.7907	1
7	477	-0.000	0.000	0.9755	0.8987	1
7	504	51.011	0.000	0.7032	0.5199	1
7	580	0.000	0.000	0.9466	0.8341	1
7	634	27.995	0.000	0.7771	0.5789	1
7	635	-0.000	0.000	0.9885	0.9412	1
7	682	27.995	0.000	0.7507	0.5640	1
7	683	0.000	0.000	0.9801	0.9122	1
7	711	27.995	0.000	0.7441	0.5640	1
7	712	-0.000	0.000	0.9811	0.9062	1
7	768	27.995	0.000	0.7559	0.5451	1
7	772	-0.000	0.000	0.9528	0.8333	1
7	825	27.995	0.000	0.7388	0.4899	1
7	826	-0.000	0.000	0.9820	0.9135	1
7	880	-0.000	0.000	0.9850	0.9172	1
7	903	27.994	0.000	0.7472	0.5451	1
7	915	-0.000	0.000	0.9837	0.9235	1
7	918	27.995	0.000	0.7679	0.5640	1
7	985	-0.000	0.000	0.9571	0.8438	1
7	1026	27.995	0.000	0.7647	0.5640	1
7	1052	-0.000	0.000	0.9799	0.9024	1
7	1109	27.995	0.000	0.7741	0.5640	1
7	1110	-0.000	0.000	0.9406	0.7780	1
7	1196	27.995	0.000	0.7699	0.5640	1
7	1255	-0.000	0.000	0.9877	0.9335	1
7	1285	27.995	0.000	0.7720	0.5640	1
7	1306	-0.000	0.000	0.9518	0.8358	1
7	1407	27.995	0.000	0.7362	0.5088	1
7	1414	0.000	0.000	0.9835	0.9134	1
7	1478	-0.150	0.000	0.7090	0.5148	1
7	1494	-0.000	0.000	0.8932	0.7305	1
7	1641	27.995	0.000	0.7293	0.5047	1
7	1642	-0.000	0.000	0.9668	0.8812	1
7	1723	-0.000	0.000	0.9620	0.8677	1
7	1729	27.995	0.000	0.7757	0.5789	1
7	1767	0.000	0.000	0.9645	0.8881	1
7	1834	51.011	0.000	0.7033	0.5431	1
7	1838	27.995	0.000	0.7464	0.5088	1
