CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3198	3204	12	0.9316	44.026
3198	3208	12	0.933	88.052
3198	3209	12	0.9436	88.053
3198	3291	12	0.9407	-14.020
3198	3292	12	0.9491	-14.015
911	3286	12	0.9446	-34.167
3043	3286	12	0.9341	-28.031
3186	3286	12	0.9306	-14.016
3271	3286	12	0.9262	88.053
3286	3291	12	0.9368	44.021
3286	3292	12	0.9398	44.026
3286	3296	12	0.9379	88.048
3286	3297	12	0.9519	88.052
3592	3611	12	0.8078	132.086
3598	3611	12	0.8419	88.059
3599	3611	12	0.8386	88.053
3611	3612	12	0.9171	-0.005
3611	3625	12	0.7546	44.021
668	771	12	0.7802	-44.026
771	3058	12	0.824	-141.008
3043	3186	12	0.9195	-14.016
3173	3186	12	0.9137	88.053
3176	3186	12	0.9322	44.027
3186	3199	12	0.9357	44.027
3186	3204	12	0.9294	88.052
3119	3366	12	0.8845	-28.036
3336	3366	12	0.8902	88.053
3366	3371	12	0.8841	44.027
3366	3373	12	0.879	44.031
852	965	12	0.9567	-88.053
911	965	12	0.9565	-44.027
965	1019	12	0.9425	-44.026
965	1069	12	0.9246	-88.052
965	1120	12	0.9339	-132.078
965	3176	12	0.9293	-20.151
3215	3319	12	0.8982	-14.019
3216	3319	12	0.8905	-14.020
3317	3319	12	0.9705	-0.003
3319	3371	12	0.8608	-44.027
1069	3028	12	0.8508	-6.137
3028	3036	12	0.8691	44.027
3081	3598	12	0.8402	-12.043
3088	3598	12	0.8708	-56.069
3090	3598	12	0.8469	-100.096
3325	3598	12	0.7913	-28.032
3592	3598	12	0.8798	44.027
3598	3599	12	0.9302	0.006
3598	3612	12	0.8764	88.054
3598	3625	12	0.7817	132.081
3176	3270	12	0.9195	-14.021
658	724	12	0.9576	-44.026
724	726	12	0.9427	-28.032
724	852	12	0.952	-88.053
724	911	12	0.9282	-132.079
724	3051	12	0.9393	-6.136
724	3208	12	0.9381	-20.152
724	3209	12	0.9364	-20.151
724	3306	12	0.9266	-34.172
724	3310	12	0.9389	-34.168
852	911	12	0.9547	-44.026
911	1019	12	0.947	-88.053
911	1069	12	0.9251	-132.079
911	1120	12	0.9207	-176.105
911	3043	12	0.9467	-6.135
3215	3216	12	0.9516	0.001
3216	3317	12	0.911	-14.016
3215	3317	12	0.918	-14.015
3317	3371	12	0.8637	-44.030
3056	3315	12	0.9379	-28.035
3211	3315	12	0.9287	-14.020
3213	3315	12	0.9205	-14.019
3315	3371	12	0.8986	-0.000
3315	3373	12	0.9055	0.004
3371	3373	12	0.9407	0.004
3167	3176	12	0.9434	88.053
3173	3176	12	0.95	44.026
3176	3199	12	0.9421	88.054
852	3292	12	0.9464	-34.167
3046	3292	12	0.9473	-28.031
3199	3292	12	0.9527	-14.017
3291	3292	12	0.9419	0.005
3292	3296	12	0.935	44.022
3292	3297	12	0.947	44.026
3292	3310	12	0.9404	88.052
3221	3303	12	0.7583	0.017
3303	3762	12	0.7643	0.708
658	3213	12	0.9302	-20.152
3056	3213	12	0.9388	-14.016
3204	3213	12	0.9232	88.053
3206	3213	12	0.9312	88.052
3208	3213	12	0.9434	44.027
3209	3213	12	0.9348	44.025
3211	3213	12	0.956	-0.001
3213	3215	12	0.9268	44.026
1019	3036	12	0.9211	-6.136
3036	3043	12	0.932	88.053
3036	3046	12	0.9137	132.079
3036	3056	12	0.8647	264.158
3036	3173	12	0.9059	-14.016
3036	3258	12	0.9133	-28.036
3036	3271	12	0.9193	-28.031
658	3056	12	0.9129	-6.136
3043	3056	12	0.906	176.105
3046	3056	12	0.9311	132.079
3050	3056	12	0.9318	88.053
3051	3056	12	0.9337	44.027
3056	3211	12	0.9358	-14.015
3592	3625	12	0.7842	176.107
3599	3625	12	0.7852	132.075
3612	3625	12	0.7597	44.027
3050	3297	12	0.959	-28.031
3204	3297	12	0.9588	-14.015
3206	3297	12	0.9428	-14.016
3291	3297	12	0.9494	44.031
3296	3297	12	0.9534	0.005
3297	3306	12	0.935	44.022
3297	3310	12	0.9398	44.026
3115	3128	12	0.7846	132.080
1019	3271	12	0.9339	-34.167
3258	3271	12	0.933	0.005
852	1019	12	0.9505	-132.079
852	3046	12	0.9555	-6.136
852	3199	12	0.9481	-20.150
852	3291	12	0.9458	-34.172
3081	3592	12	0.8754	-56.070
3088	3592	12	0.8201	-100.096
3090	3592	12	0.8366	-144.123
3592	3599	12	0.8871	44.033
3592	3612	12	0.8059	132.081
3592	3762	12	0.7822	42.038
552	558	12	0.7777	-0.036
3081	3119	12	0.8586	220.132
3088	3119	12	0.8735	176.105
3090	3119	12	0.907	132.079
3096	3119	12	0.8974	88.053
3115	3119	12	0.8736	44.027
3119	3127	12	0.9186	44.027
658	3211	12	0.9246	-20.151
3208	3211	12	0.9277	44.028
3209	3211	12	0.9297	44.027
3211	3215	12	0.9064	44.025
3051	3306	12	0.9318	-28.036
3208	3306	12	0.9275	-14.019
3209	3306	12	0.9364	-14.021
3291	3306	12	0.9384	88.053
3296	3306	12	0.9303	44.027
3306	3310	12	0.9425	0.004
3088	3127	12	0.8578	220.132
3090	3127	12	0.8786	176.105
3096	3127	12	0.8811	132.079
3115	3127	12	0.8433	88.053
3127	3371	12	0.8565	-28.036
1120	3163	12	0.8194	-20.152
3046	3199	12	0.9651	-14.015
3199	3204	12	0.9295	44.025
3199	3208	12	0.931	88.051
3199	3209	12	0.9536	88.052
3199	3291	12	0.9406	-14.022
658	661	12	0.9093	-28.031
3599	3612	12	0.8518	88.048
3051	3208	12	0.9403	-14.016
3206	3208	12	0.9282	44.025
3208	3209	12	0.9399	0.001
3208	3310	12	0.9386	-14.015
3167	3173	12	0.9512	44.026
3173	3258	12	0.9159	-14.021
558	726	12	0.8668	-88.053
661	726	12	0.8923	-44.027
726	802	12	0.9207	-44.026
726	3058	12	0.873	21.045
3050	3296	12	0.9483	-28.036
3204	3296	12	0.9423	-14.020
3206	3296	12	0.9274	-14.021
3291	3296	12	0.9395	44.027
1019	1069	12	0.9182	-44.026
1019	1120	12	0.924	-88.052
1019	3258	12	0.9188	-34.172
1069	3167	12	0.8834	-20.152
558	661	12	0.8641	-44.026
558	802	12	0.8412	-132.079
3081	3115	12	0.8255	176.105
3088	3115	12	0.8467	132.078
3090	3115	12	0.8541	88.052
3096	3115	12	0.8219	44.026
3051	3209	12	0.9361	-14.015
3204	3209	12	0.933	44.027
3209	3310	12	0.9582	-14.016
3046	3291	12	0.9522	-28.036
661	668	12	0.8237	162.053
661	802	12	0.8912	-88.053
3325	3599	12	0.8034	-28.026
3043	3046	12	0.9489	44.026
3046	3050	12	0.9608	44.026
3046	3051	12	0.9237	88.053
802	3050	12	0.9024	21.895
3051	3058	12	0.934	-0.851
3058	3310	12	0.9216	-27.181
3081	3096	12	0.8917	132.079
3088	3096	12	0.9043	88.053
3090	3096	12	0.916	44.026
3096	3336	12	0.9105	-28.037
3043	3050	12	0.943	88.052
3050	3051	12	0.9406	44.027
3050	3204	12	0.9452	-14.016
3050	3206	12	0.9384	-14.015
1069	1120	12	0.914	-44.026
3081	3599	12	0.8223	-12.037
3088	3599	12	0.8745	-56.063
3090	3599	12	0.8535	-100.090
3081	3088	12	0.885	44.027
3088	3090	12	0.8995	44.027
3043	3051	12	0.9095	132.079
3081	3090	12	0.9171	88.053
3204	3206	12	0.9385	0.001
3051	3310	12	0.9369	-28.032
1402	1540	13	0.8736	-42.011
1452	1540	13	0.9043	-58.006
1540	2022	13	0.8716	-17.010
1540	2025	13	0.9303	-353.163
1540	2074	13	0.9033	-353.163
979	2074	13	0.9088	-380.163
2022	2074	13	0.9726	-336.153
2025	2074	13	0.9613	-0.000
979	2022	13	0.8883	-44.009
2022	2025	13	0.9567	-336.153
979	2025	13	0.8981	-380.162
979	1005	13	0.8799	-27.000
3570	3571	14	0.9695	-0.006
3571	3572	14	0.7522	-26.010
3571	3573	14	0.7578	-26.016
3571	3660	14	0.7686	-28.025
2910	3571	14	0.8162	-238.237
3570	3572	14	0.7461	-26.016
3570	3573	14	0.7614	-26.021
3570	3660	14	0.7625	-28.030
2910	3570	14	0.8187	-238.231
3572	3573	14	0.9636	-0.006
3572	3590	14	0.7177	-0.859
3572	3660	14	0.9392	-2.015
3452	3454	14	0.9543	0.006
3454	3463	14	0.9575	44.028
3454	3464	14	0.9112	44.021
3454	3468	14	0.9314	88.054
3454	3470	14	0.9412	88.048
3454	3481	14	0.8552	132.081
3454	3483	14	0.8656	132.075
2930	3454	14	0.8478	-312.181
2948	3454	14	0.7822	-312.181
2900	2910	14	0.8921	0.889
2910	2930	14	0.8303	-26.016
2910	2948	14	0.7784	-26.017
2910	3041	14	0.8507	-28.032
3452	3463	14	0.954	44.034
3463	3464	14	0.9243	-0.007
3463	3468	14	0.9523	44.026
3463	3470	14	0.954	44.020
3463	3481	14	0.8782	88.053
3463	3483	14	0.8804	88.047
2930	3463	14	0.8502	-268.153
2948	3463	14	0.7859	-268.152
3573	3590	14	0.7214	-0.853
3573	3660	14	0.9346	-2.009
3452	3464	14	0.9254	44.028
3464	3468	14	0.9051	44.033
3464	3470	14	0.9207	44.027
3464	3481	14	0.8715	88.059
3464	3483	14	0.8773	88.054
2930	3464	14	0.8166	-268.160
2948	3464	14	0.7626	-268.159
2930	2948	14	0.9018	-0.001
2930	3041	14	0.9367	-2.016
2930	3452	14	0.8501	-312.187
2930	3468	14	0.8361	-224.127
2930	3470	14	0.8591	-224.133
2930	3483	14	0.8143	-180.106
3041	3079	14	0.933	30.011
2948	3041	14	0.8901	-2.015
3452	3470	14	0.9381	88.054
3468	3470	14	0.9427	-0.006
3470	3481	14	0.8851	44.032
3470	3483	14	0.8891	44.027
2948	3470	14	0.8088	-224.132
2948	3452	14	0.7869	-312.187
2948	3468	14	0.7708	-224.126
2948	3483	14	0.7441	-180.105
3452	3468	14	0.9216	88.060
3468	3481	14	0.8987	44.027
3468	3483	14	0.906	44.021
3452	3481	14	0.8443	132.087
3452	3483	14	0.8586	132.081
3481	3483	14	0.934	-0.006
3944	3945	15	0.7511	73.089
3944	3979	15	0.7934	-0.001
3042	3233	15	0.8289	0.978
3233	3235	15	0.9979	-0.001
3233	3394	15	0.9858	-0.978
3233	3395	15	0.9826	-0.979
3233	3690	15	0.8176	-0.977
3233	3786	15	0.8666	-0.977
3233	3860	15	0.8517	-0.977
3233	3904	15	0.8614	-0.978
3708	3945	15	0.8353	-148.089
3803	3945	15	0.7584	-112.126
3805	3945	15	0.8019	87.103
3807	3945	15	0.8266	-56.063
3810	3945	15	0.9415	-0.001
3811	3945	15	0.818	73.089
3945	3979	15	0.7829	-73.090
3807	3941	15	0.8645	-112.125
3811	3941	15	0.9162	17.027
3822	3941	15	0.9723	0.000
3941	3979	15	0.8357	-17.028
3708	3807	15	0.9249	-92.025
3724	3807	15	0.7358	112.129
3803	3807	15	0.9089	-56.062
3806	3807	15	0.7665	-112.125
3807	3810	15	0.8798	-56.063
3807	3822	15	0.8618	-112.125
3807	3979	15	0.7411	-129.153
3042	3786	15	0.9543	0.000
3180	3786	15	0.9317	0.000
3395	3786	15	0.8713	0.002
3519	3786	15	0.909	0.002
3527	3786	15	0.9148	0.000
3690	3786	15	0.9775	0.000
3699	3786	15	0.852	1.017
3786	3860	15	0.9766	-0.000
3786	3904	15	0.9786	-0.000
3042	3235	15	0.8072	0.977
3235	3394	15	0.9908	-0.977
3235	3395	15	0.9875	-0.978
3235	3904	15	0.8443	-0.977
2205	2567	15	0.7696	0.035
2205	2738	15	0.7612	14.015
2205	2789	15	0.8604	-0.001
2567	2738	15	0.8017	13.980
2568	2738	15	0.8511	13.981
2618	2738	15	0.8405	44.028
2738	2789	15	0.7869	-14.016
2738	3519	15	0.7931	49.036
3708	3810	15	0.8434	-148.088
3803	3810	15	0.8203	-112.125
3810	3811	15	0.8724	-73.089
3810	3979	15	0.8173	-73.091
2567	2795	15	0.7439	-14.052
2568	2795	15	0.7141	-14.051
2795	3803	15	0.7659	-246.081
3180	3394	15	0.7926	-0.000
3394	3395	15	0.9757	-0.001
3394	3527	15	0.78	0.000
3394	3860	15	0.8445	0.000
3658	3724	15	0.7505	2.004
3042	3395	15	0.8259	-0.001
3180	3395	15	0.8081	-0.001
3395	3527	15	0.7955	0.002
3395	3690	15	0.8248	0.002
3395	3860	15	0.8477	0.002
3395	3904	15	0.8552	0.002
3811	3822	15	0.9104	17.027
1202	2568	15	0.7034	-54.012
2567	2568	15	0.9348	-0.001
2568	2618	15	0.7918	-30.047
2568	2789	15	0.8463	-0.035
3466	3469	15	0.8861	-0.005
3466	3872	15	0.7801	0.001
3466	3901	15	0.7214	0.001
3042	3180	15	0.9333	0.000
3180	3519	15	0.9865	-0.002
3180	3527	15	0.9946	0.000
3180	3690	15	0.9567	0.000
3180	3860	15	0.9085	0.000
3180	3904	15	0.8863	0.000
2789	3180	15	0.8503	63.054
3042	3860	15	0.9495	0.000
3519	3860	15	0.8821	0.002
3527	3860	15	0.8909	0.000
3690	3860	15	0.9678	-0.000
3860	3904	15	0.9741	-0.000
2567	2789	15	0.7916	-0.036
2789	3519	15	0.8516	63.052
2789	3527	15	0.8531	63.054
3708	3709	15	0.7841	-45.057
3708	3803	15	0.8205	-35.963
3708	3806	15	0.7256	20.100
3042	3519	15	0.9044	-0.002
3042	3527	15	0.9131	0.000
3042	3690	15	0.962	0.000
3042	3904	15	0.9276	0.000
3469	3901	15	0.7154	0.006
3709	3901	15	0.8005	-15.995
3872	3901	15	0.8708	-0.000
3690	3699	15	0.8557	-1.017
3803	3806	15	0.8582	56.063
3822	3979	15	0.8324	-17.028
3519	3690	15	0.9371	0.002
3527	3690	15	0.9429	0.000
3690	3904	15	0.9584	-0.000
1202	2567	15	0.7058	-54.011
3519	3904	15	0.8633	0.002
3527	3904	15	0.8657	0.000
3676	3803	15	0.7668	0.101
2773	3803	15	0.7899	-228.094
2567	2618	15	0.7717	-30.048
3709	3872	15	0.7691	-15.995
2753	2773	15	0.9593	-0.000
3519	3527	15	0.9901	0.002
3469	3872	15	0.7835	0.006
1698	1717	16	0.7311	-14.675
1717	1721	16	0.7531	-948.231
1717	1742	16	0.7606	-14.675
1717	1765	16	0.7541	-29.350
1717	1776	16	0.7356	-44.026
1321	1364	16	0.8734	407.245
1350	1364	16	0.8823	495.297
1364	1365	16	0.9257	-434.245
1364	1409	16	0.9095	-478.271
1364	1410	16	0.8728	-22.013
1364	1449	16	0.9237	-44.025
1364	1486	16	0.8729	-66.039
1364	1522	16	0.8683	-88.052
1364	1597	16	0.885	-137.064
1523	1580	16	0.9135	-44.026
1525	1580	16	0.9368	0.000
1546	1580	16	0.8882	-13.500
1547	1580	16	0.9096	-30.527
1548	1580	16	0.9443	-22.013
1557	1580	16	0.8998	22.013
1580	1582	16	0.906	-8.513
1580	1589	16	0.9014	-44.026
1580	1601	16	0.9292	-22.013
1580	1628	16	0.8887	-44.026
1854	1919	16	0.7597	-1318.470
1891	1919	16	0.7716	-1318.471
1901	1919	16	0.812	-1303.795
1609	1695	16	0.8356	-44.026
1649	1695	16	0.832	-44.026
1676	1695	16	0.8061	-22.013
1695	1719	16	0.8049	-22.013
1655	1715	16	0.849	-13.500
1675	1715	16	0.8489	-44.026
1676	1715	16	0.8341	-35.513
1687	1715	16	0.8477	8.513
1699	1715	16	0.8673	30.526
1715	1718	16	0.8256	-52.539
1715	1738	16	0.8899	-22.013
1715	1760	16	0.8523	-44.026
1558	1591	16	0.912	-22.013
1589	1591	16	0.8927	-8.513
1591	1597	16	0.8857	39.041
1591	1602	16	0.91	22.013
1591	1628	16	0.9235	8.513
1591	1629	16	0.8785	0.000
1409	1597	16	0.8863	341.207
1449	1597	16	0.9039	-93.038
1485	1597	16	0.8993	-79.538
1523	1597	16	0.8964	-57.525
1558	1597	16	0.8891	17.027
1597	1602	16	0.8955	-17.027
1597	1628	16	0.8879	-30.527
1776	1816	16	0.7237	-14.675
1816	1819	16	0.7632	-14.675
1448	1523	16	0.9012	-44.026
1485	1523	16	0.9252	-22.013
1522	1523	16	0.9009	8.513
1523	1525	16	0.9216	-44.026
1523	1547	16	0.923	-13.499
1523	1548	16	0.92	-22.013
1523	1557	16	0.9115	-66.040
1523	1589	16	0.8915	-88.053
1321	1365	16	0.8457	-27.000
1350	1365	16	0.8431	61.052
1365	1409	16	0.9219	-44.026
1365	1410	16	0.8554	412.232
1365	1448	16	0.8591	398.733
1449	1522	16	0.8958	-44.026
1504	1522	16	0.8861	22.013
1522	1546	16	0.9221	-22.013
1522	1547	16	0.8947	-4.986
1522	1582	16	0.9127	-44.026
1779	1878	16	0.7754	-102.728
1806	1878	16	0.8067	-88.053
1818	1878	16	0.8556	-73.377
1823	1878	16	0.8799	-58.702
1847	1878	16	0.9087	-44.026
1855	1878	16	0.9164	-29.351
1870	1878	16	0.9244	-14.675
1878	1892	16	0.9262	-1638.327
1878	1910	16	0.8726	-1726.380
1350	1409	16	0.8742	17.026
1409	1410	16	0.9051	456.258
1409	1448	16	0.9066	442.759
1409	1449	16	0.9058	434.246
1776	1840	16	0.7339	-44.026
1807	1840	16	0.7524	0.000
1819	1840	16	0.7714	-14.675
1820	1840	16	0.7569	-14.341
1840	1846	16	0.7978	-0.334
1840	1856	16	0.7828	-14.675
1807	1891	16	0.7565	-44.027
1846	1891	16	0.7375	-43.692
1854	1891	16	0.7602	0.000
1856	1891	16	0.7855	-29.351
1891	1901	16	0.8077	-14.676
1738	1808	16	0.8149	-74.552
1760	1808	16	0.8226	-52.539
1762	1808	16	0.8006	-44.026
1778	1808	16	0.8421	-22.013
1808	1817	16	0.8115	-22.012
1808	1848	16	0.8131	-44.026
1750	1806	16	0.8222	1286.117
1766	1806	16	0.8425	-29.685
1779	1806	16	0.8321	-14.675
1806	1818	16	0.8448	-14.676
1806	1823	16	0.8392	-29.350
1806	1847	16	0.8103	-44.026
1806	1855	16	0.816	-58.702
1806	1870	16	0.8192	-73.377
1806	1910	16	0.8003	-1814.432
1698	1721	16	0.7987	-962.906
1698	1765	16	0.7738	-44.025
1823	1910	16	0.8342	-1785.082
1847	1910	16	0.8449	-1770.406
1855	1910	16	0.8511	-1755.731
1870	1910	16	0.8522	-1741.055
1892	1910	16	0.8862	-88.053
1710	1766	16	0.769	1210.722
1716	1766	16	0.7981	1226.746
1750	1766	16	0.8574	1315.802
1766	1779	16	0.8999	-15.010
1766	1818	16	0.8822	-44.361
1766	1823	16	0.8471	-59.036
1766	1847	16	0.8402	-73.712
1766	1855	16	0.81	-88.387
1766	1870	16	0.8073	-103.063
1687	1743	16	0.8206	188.774
1743	1807	16	0.7696	-44.026
1609	1687	16	0.8225	-66.039
1633	1687	16	0.8207	-44.026
1655	1687	16	0.8983	-22.013
1687	1699	16	0.862	-22.013
1687	1718	16	0.8744	-44.026
1687	1738	16	0.8466	-13.500
1687	1739	16	0.8234	-22.013
1687	1746	16	0.8447	-66.039
1721	1763	16	0.7997	924.556
1722	1763	16	0.7963	5.676
1742	1763	16	0.8286	-9.000
1763	1765	16	0.8529	-5.675
1763	1776	16	0.8028	-20.351
1750	1779	16	0.839	1300.792
1779	1818	16	0.884	-29.351
1779	1823	16	0.8788	-44.026
1779	1847	16	0.8538	-58.702
1779	1855	16	0.8244	-73.377
1779	1870	16	0.8522	-88.053
1779	1892	16	0.7734	-1741.055
1818	1892	16	0.8434	-1711.704
1823	1892	16	0.866	-1697.029
1847	1892	16	0.8866	-1682.353
1855	1892	16	0.9024	-1667.678
1870	1892	16	0.9095	-1653.002
1525	1628	16	0.9045	-44.026
1557	1628	16	0.8946	-22.013
1558	1628	16	0.9168	-13.500
1589	1628	16	0.9072	0.000
1602	1628	16	0.9012	-13.500
1628	1629	16	0.8976	-8.513
1410	1449	16	0.8854	-22.013
1448	1449	16	0.9102	-8.513
1449	1485	16	0.9092	-13.500
1449	1486	16	0.8992	-22.013
1449	1582	16	0.9	-88.052
1750	1818	16	0.8158	1271.441
1818	1823	16	0.9243	-14.675
1818	1847	16	0.9231	-29.351
1818	1855	16	0.915	-44.026
1818	1870	16	0.9013	-58.702
1655	1738	16	0.8347	-35.513
1699	1738	16	0.8624	8.513
1718	1738	16	0.8457	30.526
1738	1739	16	0.8214	-8.513
1738	1746	16	0.8166	-52.539
1738	1761	16	0.8413	-74.552
1738	1762	16	0.8286	-30.526
1485	1557	16	0.8915	-88.052
1525	1557	16	0.9316	-22.013
1548	1557	16	0.8991	-44.026
1557	1558	16	0.9042	-8.513
1557	1589	16	0.9325	-22.013
1557	1601	16	0.939	0.000
1557	1647	16	0.9113	-44.026
1647	1694	16	0.8799	-44.026
1649	1694	16	0.8284	-35.513
1675	1694	16	0.8949	-22.013
1485	1547	16	0.891	-35.512
1546	1547	16	0.9069	17.027
1547	1548	16	0.9214	-8.514
1547	1582	16	0.883	-39.040
1823	1847	16	0.9462	-14.676
1847	1855	16	0.9284	-14.675
1847	1870	16	0.9302	-29.351
1633	1699	16	0.808	-66.039
1655	1699	16	0.8566	-44.026
1699	1718	16	0.8545	-22.013
1699	1739	16	0.8268	0.000
1699	1760	16	0.8093	-13.500
1699	1778	16	0.8293	-44.026
1486	1504	16	0.8862	-44.026
1504	1527	16	0.8829	-22.013
1504	1546	16	0.897	0.000
1504	1558	16	0.8921	-44.026
1504	1602	16	0.9051	-44.026
1504	1629	16	0.8665	-66.039
1718	1778	16	0.8262	-22.013
1760	1778	16	0.8489	-30.526
1762	1778	16	0.8338	-22.013
1778	1817	16	0.8032	-44.026
1716	1777	16	0.7796	1350.153
1722	1777	16	0.8119	-44.026
1777	1807	16	0.793	-14.675
1777	1819	16	0.7645	0.000
1777	1820	16	0.7812	-0.334
1777	1821	16	0.7962	-29.351
1777	1854	16	0.7895	-58.702
1823	1855	16	0.9046	-29.351
1855	1870	16	0.931	-14.676
1527	1558	16	0.8964	-22.014
1558	1589	16	0.901	-13.500
1558	1601	16	0.89	8.513
1558	1602	16	0.9172	-0.000
1776	1820	16	0.7497	-29.685
1819	1820	16	0.8348	-0.334
1820	1846	16	0.77	-14.675
1820	1856	16	0.7637	-29.016
1807	1821	16	0.8157	-14.675
1821	1846	16	0.7854	14.341
1821	1848	16	0.7998	-262.152
1821	1854	16	0.7774	-29.352
1821	1856	16	0.8086	-0.000
1821	1857	16	0.7758	-0.335
1527	1602	16	0.8834	-22.014
1525	1589	16	0.9152	-44.026
1589	1601	16	0.9059	22.013
1589	1629	16	0.8951	-8.513
1589	1647	16	0.8918	-22.013
1765	1819	16	0.7756	-44.026
1819	1846	16	0.7908	-15.010
1819	1856	16	0.7593	-29.351
1721	1742	16	0.7816	933.556
1722	1742	16	0.7837	14.676
1742	1765	16	0.8187	-14.675
1609	1676	16	0.8435	-22.013
1633	1676	16	0.8363	0.000
1649	1676	16	0.8286	-22.013
1655	1676	16	0.8533	22.013
1675	1676	16	0.8103	-8.513
1823	1870	16	0.8911	-44.027
1448	1485	16	0.9075	-22.013
1485	1486	16	0.903	-8.513
1485	1525	16	0.8944	-66.039
1485	1548	16	0.8968	-44.026
1485	1601	16	0.9007	-88.052
1525	1602	16	0.895	-30.526
1582	1602	16	0.8981	-22.013
1609	1633	16	0.858	-22.013
1633	1649	16	0.823	22.013
1633	1655	16	0.8404	-22.013
1633	1718	16	0.827	-88.052
1633	1719	16	0.8098	-44.026
1765	1776	16	0.8117	-14.675
1321	1350	16	0.8255	-88.053
1869	1901	16	0.7309	1258.766
1609	1675	16	0.8271	-13.500
1649	1675	16	0.848	-13.500
1410	1486	16	0.8794	-44.026
1448	1486	16	0.8855	-30.526
1486	1546	16	0.8836	-44.026
1761	1848	16	0.8146	-44.026
1817	1848	16	0.8082	-22.014
1350	1410	16	0.8917	473.285
1722	1765	16	0.7821	0.000
1525	1548	16	0.9119	22.013
1546	1548	16	0.8995	8.513
1548	1601	16	0.938	-44.026
1548	1647	16	0.8987	-88.053
1746	1761	16	0.7949	-22.013
1854	1901	16	0.7943	-14.676
1856	1901	16	0.784	-44.027
1655	1718	16	0.8731	-66.039
1718	1739	16	0.832	22.013
1718	1746	16	0.8324	-22.013
1718	1762	16	0.8241	0.000
1739	1746	16	0.7976	-44.026
1710	1716	16	0.8578	-16.024
1716	1750	16	0.7657	-89.056
1609	1649	16	0.8677	-0.000
1609	1655	16	0.8699	-44.026
1525	1582	16	0.9024	-8.513
1546	1582	16	0.9083	-22.013
1582	1601	16	0.8815	-13.500
1582	1629	16	0.8887	-44.026
1807	1857	16	0.7648	-15.010
1856	1857	16	0.7487	-0.335
1525	1601	16	0.9356	-22.013
1649	1719	16	0.8156	-66.039
1655	1719	16	0.8436	-22.013
1719	1762	16	0.8323	-44.026
1601	1647	16	0.929	-44.027
1655	1746	16	0.8303	-88.052
1807	1846	16	0.764	-0.334
1846	1856	16	0.8217	-14.341
1760	1762	16	0.8589	-8.513
1410	1448	16	0.8544	-13.500
1807	1856	16	0.7756	-14.675
1022	1145	17	0.9457	-88.052
1075	1145	17	0.9528	-44.026
1145	1216	17	0.9387	-44.026
1145	1217	17	0.9322	-44.985
1145	1283	17	0.9334	-88.053
1145	1284	17	0.9239	-105.079
1145	1351	17	0.9151	-149.105
1145	1405	17	0.9116	-193.131
1145	1501	17	0.9018	-281.184
1145	1534	17	0.8901	-325.209
1022	1216	17	0.9239	-132.079
1075	1216	17	0.9265	-88.052
1216	1217	17	0.9613	-0.959
1216	1283	17	0.9305	-44.026
1216	1284	17	0.9227	-61.053
1216	1299	17	0.8893	-44.986
1216	1351	17	0.9071	-105.079
1216	1405	17	0.9118	-149.105
1216	1501	17	0.9016	-237.158
1216	1534	17	0.8893	-281.183
1283	1534	17	0.8928	-237.157
1284	1534	17	0.9398	-220.131
1351	1534	17	0.9324	-176.105
1361	1534	17	0.9144	-220.130
1405	1534	17	0.9337	-132.078
1455	1534	17	0.9014	-88.052
1501	1534	17	0.9556	-44.025
1022	1283	17	0.8995	-176.105
1075	1283	17	0.9248	-132.079
1217	1283	17	0.9407	-43.067
1283	1284	17	0.9025	-17.026
1283	1299	17	0.9062	-0.959
1283	1351	17	0.8989	-61.052
1283	1501	17	0.894	-193.131
1104	1362	17	0.8151	-146.059
1191	1362	17	0.8216	-102.033
1254	1362	17	0.9058	-58.006
1299	1362	17	0.8963	-44.026
1362	1384	17	0.863	-30.047
1020	1351	17	0.8935	-220.131
1075	1351	17	0.9269	-193.131
1284	1351	17	0.9381	-44.026
1351	1361	17	0.9008	44.025
1351	1405	17	0.9321	-44.026
1351	1501	17	0.9287	-132.079
1146	1218	17	0.8737	-44.027
1218	1581	17	0.8383	-308.184
1284	1361	17	0.9298	-0.001
1302	1361	17	0.9378	-44.027
1361	1405	17	0.9084	-88.052
1361	1501	17	0.9194	-176.105
1217	1299	17	0.8865	-44.027
1074	1075	17	0.9002	17.026
1074	1146	17	0.8667	-44.026
1074	1302	17	0.8632	-88.053
1074	1405	17	0.8915	-220.131
1048	1254	17	0.8544	-132.079
1104	1254	17	0.877	-88.053
1191	1254	17	0.8971	-44.027
1254	1299	17	0.901	-13.979
1254	1384	17	0.9151	-88.053
1191	1299	17	0.8324	-58.006
1299	1384	17	0.8838	-74.073
944	1302	17	0.8877	-176.105
1104	1384	17	0.8584	-176.106
1191	1384	17	0.8595	-132.079
1020	1146	17	0.863	-88.052
1048	1104	17	0.8744	-44.026
1104	1191	17	0.8696	-44.026
1075	1405	17	0.8997	-237.157
1284	1405	17	0.9438	-88.052
1405	1455	17	0.9025	-44.026
1405	1501	17	0.9358	-88.053
1048	1191	17	0.8444	-88.052
1284	1455	17	0.9034	-132.078
1455	1501	17	0.9033	-44.027
1020	1022	17	0.9109	17.026
1022	1075	17	0.9682	-44.026
944	1022	17	0.8814	-27.000
1020	1075	17	0.9053	-27.000
1075	1284	17	0.9162	-149.105
1075	1501	17	0.8979	-325.210
