cluster index	parent mass	RTMean
882	335.1968433303762	2.1995404
883	643.3079869862402	2.1995404
884	165.05487391953037	2.2021012
885	344.13403044259826	2.2021012
886	349.08934592127105	2.2021012
887	439.1577780411093	2.2021012
888	372.16538283025534	2.2103553
889	437.1745365415288	2.2162528
890	130.15947628902083	2.2233777
891	193.1230071896774	2.2255754
892	182.1180517827516	2.232913
893	227.98310872535163	2.2376904
894	307.10282082818003	2.2411296
895	337.17642595722384	2.2411296
896	384.18656966706175	2.2411296
897	389.14192845947457	2.2411296
898	590.3025813263088	2.2411296
899	139.98275254147512	2.2489944
900	147.0443905976066	2.2493358
901	337.21237560699734	2.2493358
902	393.0793132655181	2.2493358
903	162.9989924104022	2.2495263
904	137.98773602565151	2.2517886
905	371.2656713123773	2.2573216
906	398.2025887826317	2.2588086
907	327.20173106028136	2.260517
908	344.22830925855993	2.260517
909	177.05505351547447	2.2660794
910	335.1245260438978	2.2685585
911	550.3077030565851	2.2713156
912	351.1917840937477	2.2743585
913	235.15577408393244	2.2827146
914	290.22308502619927	2.2827146
915	190.9935375878362	2.294687
916	392.1702740681679	2.2995896
917	437.1747520648424	2.2995896
918	162.99867386288332	2.3060863
919	296.2224687223288	2.308077
920	266.1617579607985	2.3123665
921	358.2075351190878	2.3141832
922	865.1980699469254	2.324717
923	149.06012191605564	2.3248541
924	208.13361968760253	2.3248541
925	294.1338802523365	2.3248541
926	350.1601527872526	2.3332915
927	604.3234110251923	2.3336565
928	227.13967025862564	2.3390143
929	321.1813102467215	2.3418539
930	568.3343181602012	2.342771
931	227.98291638322587	2.3503695
932	425.1426474229661	2.3650036
933	279.1704112865539	2.3673518
934	514.2555024269642	2.3673518
935	209.11750380606745	2.3694105
936	406.2072122178111	2.3694105
937	278.13898551753766	2.375489
938	424.1971092570673	2.375489
939	325.14015251140995	2.3821328
940	147.0443188071094	2.3835723
941	388.1237716780254	2.3835723
942	393.079102913296	2.3835723
943	250.11886075479185	2.3847039
944	428.2499664016375	2.386864
945	1153.262177985173	2.3870583
946	220.06076168912384	2.3915951
947	238.071164713535	2.3915951
948	260.0532662334712	2.3915951
949	262.1441003829907	2.3915951
950	276.0273386167424	2.3915951
951	282.03528156560185	2.3915951
952	318.0090927805291	2.3915951
953	341.0251525868675	2.3915951
954	445.16860152214656	2.3915951
955	519.0519827726622	2.3915951
956	571.2361875447749	2.3915951
957	240.15973539645267	2.4159534
958	246.13425705550912	2.4161284
959	420.187076899841	2.4161284
960	425.1425883899745	2.4161284
961	177.05505311264233	2.4242303
962	447.1845170083983	2.4242303
963	478.19268617955686	2.4242303
964	483.1481183037925	2.4242303
965	594.3342274496775	2.4242303
966	409.1841975379428	2.4243991
967	137.9876430374711	2.427719
968	340.2600372423688	2.4299057
969	865.1973477732054	2.431039
970	425.2023198354332	2.4326158
971	125.98672804194256	2.432822
972	371.2278294759159	2.4369848
973	388.254091517772	2.4377315
974	1727.3750909752653	2.439683
975	411.1998297980805	2.441324
976	291.2071880978809	2.4493406
977	139.98257601321816	2.4554455
978	264.1235330458745	2.465901
979	293.1499865819816	2.465901
980	311.0765627162396	2.465901
981	346.1138011475295	2.465901
982	351.0690889455594	2.465901
983	391.0140665356739	2.465901
984	228.0872803253699	2.4672823
985	190.99337649922552	2.4709687
986	279.1707267680914	2.4742842
987	338.1602162421445	2.4742842
988	296.1130332724771	2.4746263
989	442.22924544475575	2.475079
990	209.15419756169203	2.4757195
991	339.1081843232882	2.4757195
992	361.0900308663427	2.4757195
993	147.04444979339536	2.479178
994	278.13919811676215	2.4826362
995	392.1705115394189	2.490986
996	402.23374097523777	2.4916747
997	521.2729395620978	2.4926007
998	295.1576486143518	2.4982388
999	1219.3011658354396	2.499211
1000	207.0658263047882	2.500957
1001	404.155556041105	2.500957
1002	409.1112523604292	2.500957
1003	248.1283784122963	2.5073965
1004	777.3084748553669	2.5073965
1005	320.149738467711	2.5155692
1006	322.16523773552973	2.5155692
1007	483.2443759498194	2.5155692
1008	149.09656262929187	2.5174963
1009	189.12788149775565	2.5174963
1010	387.2016843340611	2.5174963
1011	409.1836238295343	2.5174963
1012	425.15828628638144	2.5174963
1013	432.2600552264827	2.5174963
1014	207.13836832289124	2.522744
1015	177.0550381313902	2.523811
1016	289.1913991034948	2.523811
1017	416.2135325546546	2.5342107
1018	206.11801900689647	2.5405712
1019	638.3603344664243	2.5405712
1020	472.2760994934264	2.5416577
1021	248.1502644930371	2.542713
1022	455.24963737092486	2.542713
1023	250.10776348470804	2.5491047
1024	337.104754373519	2.5522008
1025	469.1326160971481	2.5662107
1026	162.99852622265914	2.568086
1027	395.3632057960245	2.5704317
1028	458.2651656124843	2.5711508
1029	284.90510341542	2.5714345
1030	496.2444001200382	2.5747523
1031	197.1178553224639	2.576921
1032	359.17055070557865	2.576921
1033	390.1775443017537	2.576921
1034	637.1041797200022	2.5794818
1035	639.119135126921	2.5794818
1036	147.04437584862367	2.5831501
1037	388.1239007774908	2.5831501
1038	393.0793011078978	2.5831501
1039	158.96182572834698	2.585198
1040	415.2542605193155	2.5865827
1041	432.2808575217076	2.5868497
1042	173.13310698282268	2.5934937
1043	175.14872343135158	2.5934937
1044	191.14359628391816	2.5934937
1045	406.2444899129158	2.5934937
1046	411.1996045237367	2.5934937
1047	248.12856291143663	2.5997708
1048	486.25544504065823	2.5997708
1049	139.9826673309452	2.6016304
1050	407.1823289024566	2.6107185
1051	472.25130223255536	2.6107185
1052	190.99331156290307	2.618063
1053	496.2447517688804	2.6339498
1054	510.2605152242768	2.6339498
1055	311.0766062646832	2.6422477
1056	334.16533241928016	2.6422477
1057	346.1137759430921	2.6422477
1058	351.0691269947143	2.6422477
1059	177.16440341541855	2.6449287
1060	193.15937208998983	2.6449287
1061	408.2600970768864	2.6449287
1062	413.2155741058136	2.6449287
1063	374.2207763356882	2.6491787
1064	321.17344721948626	2.6523569
1065	177.0552766492444	2.6533787
1066	178.12300426160587	2.6586893
1067	209.16519729957264	2.6586893
1068	278.13912882990184	2.6586893
1069	682.3865830045238	2.6586893
1070	1203.306374215452	2.6586893
1071	185.1176457193901	2.6669412
1072	264.15981847290084	2.6669412
1073	444.2445842986861	2.6752787
1074	516.3021955078491	2.677012
1075	499.275868162867	2.678664
1076	521.257792109486	2.678664
1077	460.2400600202318	2.6870556
1078	534.2185592953404	2.6921952
1079	234.14955207082176	2.6955202
1080	306.1339052090996	2.7005222
1081	1439.3101177141773	2.7035477
1082	668.2710356773363	2.7086492
1083	337.21683220852816	2.71207
1084	355.2274133638151	2.71207
1085	373.2380158073782	2.71207
1086	391.2483444697065	2.71207
1087	553.3015816271595	2.71207
1088	570.3282073374743	2.71207
1089	598.3596029650153	2.71207
1090	139.98263001121305	2.715319
1091	173.13275951467944	2.71662
1092	550.2860656383644	2.71662
1093	555.2414652635514	2.71662
1094	459.2805924629672	2.718318
1095	476.3070010794822	2.7199621
1096	210.1105962465136	2.720297
1097	140.10713157721736	2.7245657
1098	168.102093391797	2.7245657
1099	262.14374232149413	2.7245657
1100	290.13865853852434	2.7245657
1101	452.2130593253529	2.7245657
1102	170.11787992308533	2.7264209
1103	188.1284941527693	2.7264209
1104	530.2813036683623	2.7265928
1105	434.2031848425163	2.7286198
1106	470.2652646140924	2.7294934
1107	158.96166068662706	2.732545
1108	568.2963249934772	2.732545
1109	162.99859771288203	2.7365453
1110	190.99351509736232	2.7365453
1111	412.2186786634043	2.7368906
1112	508.2412118963971	2.7368906
1113	179.07080202842897	2.745174
1114	197.0814274689596	2.745174
1115	373.11365846387656	2.745174
1116	390.139743945188	2.745174
1117	395.09521424150125	2.745174
1118	208.09700356317973	2.7471578
1119	171.9933262488391	2.748949
1120	726.4125035597039	2.757405
1121	457.2419432355731	2.7620487
1122	209.1539321855345	2.7638602
1123	193.1593080922163	2.7703216
1124	254.1756377785327	2.7703216
1125	339.1082265254897	2.7703216
1126	361.08999738076864	2.7703216
1127	490.2864812631279	2.7720528
1128	684.2652513892583	2.7737842
1129	147.04434745663957	2.7760737
1130	136.07590110104388	2.7818258
1131	154.08648772087616	2.7818258
1132	276.12326156647214	2.7818258
1133	298.10524912445044	2.7818258
1134	325.09214024573805	2.7818258
1135	360.1291119280745	2.7818258
1136	365.0846646542505	2.7818258
1137	418.2470459593464	2.7850986
1138	440.2548834229888	2.7897823
1139	865.1965320875303	2.7897823
1140	887.1789117355974	2.7897823
1141	262.14404554153947	2.7898653
1142	1151.245910603044	2.7897823
1143	191.1435500025922	2.7951758
1144	411.1997407024514	2.7951758
1145	543.3020358838133	2.7951758
1146	560.3278694031168	2.7969675
1147	442.26985272056606	2.7977781
1148	863.1814080885171	2.7977781
1149	1728.3777199951662	2.7977781
1150	307.1027488309881	2.7979486
1151	410.2022655729039	2.7979486
1152	415.1578293350542	2.7979486
1153	1439.3088452487875	2.8057804
1154	412.2184088310889	2.8116233
1155	417.1738203862885	2.8116233
1156	434.2029963687829	2.8116233
1157	439.15837270248977	2.8116233
1158	287.0549808657528	2.8138177
1159	425.0868210384913	2.8138177
1160	575.118356130179	2.8138177
1161	577.133451769718	2.8138177
1162	639.0619303090136	2.8138177
1163	671.0725871580846	2.8138177
1164	219.1496532000355	2.8144693
1165	488.270614225776	2.8144693
1166	453.3441896698909	2.815902
1167	302.1968725069199	2.8199213
1168	504.2659582799215	2.8199213
1169	347.17315740047417	2.8228736
1170	284.90466828808445	2.8253157
1171	227.9831275926705	2.8281045
1172	241.1051796353921	2.8338141
1173	139.9826812925106	2.8358848
1174	644.3139843484353	2.8363712
1175	520.3332770753609	2.836744
1176	271.0601067903524	2.8378384
1177	623.1238437470572	2.8378384
1178	645.1067239212979	2.8378384
1179	685.0521362128397	2.8378384
1180	717.0629321750034	2.8378384
1181	1245.244569042635	2.8378384
1182	503.3072026344777	2.8379254
1183	684.266194473794	2.8394797
1184	137.09652208061902	2.8445544
1185	189.1279226479885	2.8445544
1186	313.2167359786487	2.8445544
1187	404.2286230383281	2.8445544
1188	409.1839172165543	2.8445544
1189	207.13830655899503	2.8452225
1190	473.20243239594686	2.8458903
1191	574.3076970483016	2.8462377
1192	190.99354417765588	2.8525999
1193	339.1962351874096	2.8527522
1194	357.2066884100246	2.8527522
1195	440.2547808600181	2.8540277
1196	162.9986740606188	2.8547173
1197	457.2418846153609	2.8610878
1198	163.11208093027676	2.861691
1199	325.0924282447655	2.864669
1200	360.1292833697374	2.864669
1201	365.0849157793878	2.864669
1202	181.1226778230448	2.865442
1203	472.2806712543515	2.87069
1204	172.1335175591919	2.8749847
1205	382.1713785807583	2.8781168
1206	348.1807783911591	2.881096
1207	534.3126233261894	2.8878627
1208	262.1440212212425	2.8969874
1209	303.0499944644982	2.8969874
1210	611.1604691526152	2.8969874
1211	633.1429544869553	2.8969874
1212	649.1158619748416	2.8969874
1213	695.1134387049207	2.8969874
1214	1243.296959508733	2.8969874
1215	1265.2319912603546	2.8969874
1216	587.3281649836305	2.9032414
1217	588.2872629478221	2.9032414
1218	604.3545071011958	2.904081
1219	273.03954774855987	2.9049208
1220	465.1031410558269	2.9049208
1221	626.1722280123356	2.9049208
1222	631.1277633804405	2.9049208
1223	462.2733345887653	2.9064054
1224	137.98790654210785	2.9109502
1225	404.155685225399	2.9115124
1226	409.1113852255357	2.9115124
1227	334.16509461620416	2.9128747
1228	577.1340592398024	2.9133463
1229	653.1349675950329	2.9133463
1230	684.2655834622985	2.9209664
1231	1151.2463949998112	2.9217794
1232	139.9826664122811	2.9242435
1233	576.265150980458	2.9303398
1234	1439.308530995636	2.9303398
1235	211.1698066706604	2.9366663
1236	413.2156022000288	2.9366663
1237	532.2968262928915	2.9371414
1238	564.3594404536242	2.9433045
1239	219.1748974339628	2.944783
1240	457.2415547176651	2.944783
1241	548.2921673206647	2.944783
1242	553.3006247033376	2.944783
1243	575.2827840758082	2.944783
1244	598.359311789688	2.944783
1245	547.3333515264853	2.9449902
1246	401.160021401278	2.9451976
1247	668.2704972669846	2.9451976
1248	698.2815759242261	2.9451976
1249	301.0346271884565	2.9521155
1250	335.2011431216169	2.9530203
1251	353.21174363328765	2.9530203
1252	371.2222943056183	2.9530203
1253	389.2328002310585	2.9530203
1254	618.3343721828948	2.9530203
1255	190.9933968727556	2.9533184
1256	212.1649601162478	2.9538288
1257	173.0861523868202	2.9552672
1258	339.1759307987282	2.9614766
1259	347.1731374052944	2.9614766
1260	468.2508793164879	2.969735
1261	656.2713531149573	2.969735
1262	716.2923068201497	2.969735
1263	248.1285095150481	2.9779994
1264	551.2858733213602	2.9787412
1265	374.1445583880583	2.9822936
1266	131.04932817956183	2.9907978
1267	322.12857168712003	2.9907978
1268	479.08241422882463	2.9907978
1269	207.1382826115548	2.9939368
1270	331.0814150225048	2.9939368
1271	415.1579287228712	2.9939368
1272	493.13455244785735	2.9939368
1273	531.2442251835538	2.9939368
1274	553.2259076734622	2.9939368
1275	639.192349980296	2.9939368
1276	801.2445912472023	2.9939368
1277	823.2266874124609	2.9939368
1278	845.1621079448662	2.9939368
1279	578.3389372582407	2.998612
1280	1153.2615912801482	2.9993103
1281	307.102815188202	3.001893
1282	410.2025609726111	3.001893
1283	631.3546958635756	3.0033493
1284	648.3807109138453	3.004336
1285	162.99848463790468	3.0063004
1286	303.0501527878647	3.0088391
1287	465.1033768414964	3.0088391
1288	463.1930133925656	3.0099118
1289	323.2010763765635	3.0113888
1290	335.20110047292985	3.0113888
1291	341.21169921115256	3.0113888
1292	353.2116817377551	3.0113888
1293	359.222117377908	3.0113888
1294	371.2222547782575	3.0113888
1295	503.2648715323291	3.0113888
1296	569.2960207540079	3.0113888
1297	591.2780783157363	3.0113888
1298	614.3541413716365	3.0113888
1299	632.3137747272492	3.0113888
1300	506.2996953347727	3.014413
1301	595.1657798347139	3.0162392
1302	604.354710455868	3.019495
1303	398.2435355046314	3.0246997
1304	863.1815804704557	3.0246997
1305	259.09704748059016	3.0308385
1306	190.99347469638985	3.0355933
1307	411.19990306254334	3.035976
1308	608.3858623993772	3.0386162
1309	227.98301164202	3.0403917
1310	140.1070918309148	3.041822
1311	234.0763318708722	3.041822
1312	252.08679942835192	3.041822
1313	262.1435865702808	3.041822
1314	274.06861403842424	3.041822
1315	513.2233698501572	3.041822
1316	576.3227145367855	3.041822
1317	282.1701398949396	3.0497177
1318	559.2573077650975	3.0497177
1319	139.98261683173922	3.0498667
1320	449.10811116018624	3.0504432
1321	430.2655040413708	3.0551114
1322	592.3180176226554	3.0551114
1323	463.0872222285062	3.0591242
1324	321.1856327056953	3.0609612
1325	367.1911454303796	3.0609612
1326	421.2230889279723	3.0609612
1327	167.0131454289281	3.065578
1328	468.24994112146777	3.065578
1329	482.2640112263591	3.0735674
1330	668.2704624096318	3.0735674
1331	1151.244750538796	3.0758762
1332	566.428568661612	3.0769467
1333	137.987650860906	3.0770473
1334	339.1962833242146	3.0776196
1335	385.20148949781054	3.0776196
1336	482.2608977937056	3.0776196
1337	285.1700252133468	3.079599
1338	487.2159831025846	3.079599
1339	320.14954287746366	3.081578
1340	515.2491110914729	3.081578
1341	533.2594638615021	3.081578
1342	550.2861476931079	3.081578
1343	555.2415925124902	3.081578
1344	262.16577131625087	3.0838547
1345	575.1184512925213	3.0841618
1346	577.1339053220887	3.0841618
1347	1149.2308233191673	3.0841618
1348	357.2066404515159	3.085732
1349	457.2418979575658	3.085732
1350	474.29181250066966	3.0917516
1351	692.4068025779576	3.0920322
1352	346.7075232494283	3.0938735
1353	622.3655968316896	3.0938735
1354	339.1755429461907	3.0977318
1355	355.2203551790719	3.0977318
1356	217.10750326323853	3.0979428
1357	239.0894075629192	3.098513
1358	173.08137174016966	3.0994616
1359	234.13418032969625	3.1024127
1360	312.9000202588332	3.1092834
1361	648.3815137191974	3.1104045
1362	676.3402218260122	3.1104045
1363	550.3258576977098	3.1119733
1364	452.27888281414863	3.1162205
1365	443.7657038453292	3.1186526
1366	124.11235471813173	3.1216984
1367	246.1490317371733	3.1216984
1368	376.175744115546	3.1216984
1369	652.4123008782746	3.1265037
1370	251.18562028363772	3.1292357
1371	291.0976202376604	3.1296067
1372	595.1654335734979	3.1296067
1373	617.1479349208549	3.1296067
1374	633.1216305462494	3.1296067
1375	1211.3071473937016	3.1296067
1376	1233.2421839834228	3.1296067
1377	203.17974501671085	3.1353383
1378	221.1902682513657	3.1353383
1379	527.2466753291666	3.1353383
1380	498.2598914628585	3.1375399
1381	512.275943238299	3.1375399
1382	620.3493564436325	3.1375399
1383	636.3450469974255	3.1436315
1384	706.3870035280432	3.1436315
1385	232.1334841920614	3.1454859
1386	437.1425394818112	3.1454859
1387	287.05506819074463	3.149663
1388	449.1081781263284	3.149663
1389	341.21182584075854	3.1518586
1390	432.18694811025006	3.1534772
1391	668.2709143787627	3.1534772
1392	335.2011776455422	3.15995
1393	353.21177679688367	3.15995
1394	371.222412667303	3.15995
1395	389.2327221790711	3.15995
1396	407.243740730712	3.15995
1397	537.3063179314216	3.15995
1398	559.2873078692967	3.15995
1399	582.3641932134676	3.15995
1400	140.10717559796166	3.1614897
1401	158.1178324940746	3.1614897
1402	278.13895225604153	3.1614897
1403	368.7206720470823	3.1680584
1404	377.233584276365	3.1687927
1405	736.4331311922112	3.1687927
1406	139.98240520547228	3.1737304
1407	162.99838721540738	3.1737304
1408	666.3918744337244	3.1761792
1409	465.7785887162148	3.1769834
1410	474.29174463834727	3.1769834
1411	317.0660391581771	3.1776586
1412	625.1769854455359	3.1776586
1413	1439.3095426541745	3.1778567
1414	190.99328391200768	3.1788282
1415	182.19092052754965	3.184028
1416	131.04931107001173	3.1859713
1417	203.17969711943363	3.1859713
1418	322.12848193844513	3.1859713
1419	344.110649301578	3.1859713
1420	594.3520666797245	3.2000957
1421	259.0970219067283	3.20143
1422	348.72302867774874	3.20143
1423	468.1873771774382	3.20143
1424	565.1554133470362	3.2026463
1425	357.2360742426904	3.2046468
1426	696.4383526637605	3.2054553
1427	323.20112191189463	3.2088187
1428	341.21181991704645	3.2088187
1429	351.1961553314252	3.2088187
1430	369.206758797292	3.2088187
1431	405.2279343818444	3.2088187
1432	589.26297425041	3.2088187
1433	471.0903751326043	3.2101293
1434	147.04431904708537	3.2102623
1435	356.1344426420008	3.2102623
1436	361.0897158839021	3.2102623
1437	684.2657148493103	3.2102623
1438	487.2159912272172	3.2183998
1439	577.1340353112599	3.21964
1440	266.10266674221657	3.226583
1441	664.3759030880368	3.226583
1442	863.1820026605102	3.2282023
1443	680.3708580891732	3.234109
1444	346.16528976807695	3.2346206
1445	390.7334711724535	3.2417767
1446	522.2915960724697	3.2417767
1447	399.24659381349977	3.242187
1448	487.79129591285016	3.242187
1449	496.3043644210937	3.242187
1450	142.1228846832269	3.2425976
1451	199.98814834183423	3.2425976
1452	262.1439868578504	3.2425976
1453	494.7517817268196	3.2425976
1454	668.2710051124682	3.2425976
1455	780.4591700002115	3.246158
1456	287.05524620020554	3.250539
1457	320.14933773140586	3.250539
1458	449.1079264598893	3.250539
1459	710.4182380515034	3.258237
1460	540.3307812055249	3.2663827
1461	1149.2306198938145	3.2718248
1462	137.98764367207153	3.2725163
1463	302.6204626700368	3.2741494
1464	370.7362814197459	3.2744472
1465	379.2493159711453	3.2744472
1466	638.3787269206275	3.277167
1467	740.4636462687356	3.2782962
1468	182.1176336099164	3.2820096
1469	303.1465091410824	3.2820096
1470	745.4179819311763	3.2820096
1471	761.3934253317896	3.2820096
1472	197.1175750789285	3.2856288
1473	303.0501892967657	3.2888143
1474	154.08627648029972	3.289895
1475	272.1280379780632	3.289895
1476	133.10150714081897	3.2904367
1477	137.0963949075293	3.2904367
1478	191.14340841617096	3.2904367
1479	325.21661733083255	3.2904367
1480	337.2165419310552	3.2904367
1481	343.2272624449961	3.2904367
1482	355.2272093939318	3.2904367
1483	373.2377479027356	3.2904367
1484	391.2482266967239	3.2904367
1485	509.8045745015513	3.2904367
1486	518.3176281833884	3.2904367
1487	553.3009404479167	3.2904367
1488	570.3272782223837	3.2904367
1489	575.2827134081426	3.2904367
1490	598.3595050250163	3.2904367
1491	150.09140226038434	3.29777
1492	303.8786982237815	3.29777
1493	147.04413556539942	3.3056533
1494	190.9934915397097	3.3060093
1495	162.99857789196403	3.306347
1496	339.1960342162761	3.3064783
1497	702.3707159876238	3.3064783
1498	356.1341031390687	3.313522
1499	829.4383456882491	3.313522
1500	421.25986350038073	3.3140378
1501	824.4861297547191	3.3140378
1502	412.7468713033253	3.3145533
1503	553.830497514771	3.3145533
1504	562.3437570761679	3.3145533
1505	304.1543618303509	3.314766
1506	476.1770951874956	3.3213906
1507	481.1313587549398	3.3213906
1508	211.1696705897517	3.330849
1509	386.23900747023447	3.330849
1510	527.2472698292761	3.330849
1511	316.153772735799	3.3371344
1512	139.9826407831403	3.3379726
1513	177.05469583853326	3.345005
1514	163.13330490954527	3.3457265
1515	401.26177620435	3.3460445
1516	784.4905165928615	3.3460445
1517	185.11532498960744	3.3466015
1518	392.749045719573	3.3470843
1519	180.1599159395905	3.3490872
1520	433.11331828354736	3.3496974
1521	682.4048369246625	3.3502274
1522	540.3305325380258	3.35256
1523	531.8171754864047	3.3539915
1524	212.16492783712965	3.3563678
1525	575.8436784141211	3.3661218
1526	659.332996907813	3.368807
1527	584.356239400804	3.370183
1528	220.17001562891005	3.3715591
1529	330.1700708004342	3.3766944
1530	330.67156707843054	3.3766944
1531	752.427558818078	3.3766944
1532	434.7597845919791	3.3781621
1533	443.2732048891664	3.3781621
1534	868.5114979372381	3.3781621
1535	234.149291151729	3.3796299
1536	271.0601221299409	3.3832054
1537	447.0922387369196	3.3832054
1538	527.0302848046625	3.3832054
1539	577.1339646735295	3.3832054
1540	320.14961919575126	3.3845923
1541	339.17582235099144	3.3845923
1542	494.7514810972492	3.3845923
1543	924.328830467786	3.3845923
1544	393.22863889182827	3.3877318
1545	137.05996816741467	3.3915637
1546	562.3435988359788	3.393336
1547	545.3164430798213	3.3942225
1548	553.8305731121723	3.3942225
1549	554.3230043733702	3.400103
1550	330.5046756254997	3.4004486
1551	684.2652256615289	3.4083734
1552	209.08115294521545	3.408747
1553	429.152530579525	3.408747
1554	423.2755514721018	3.4102566
1555	414.7627028678257	3.41214
1556	828.5171835449567	3.41214
1557	597.8569215190507	3.4142232
1558	606.3699202659416	3.4142232
1559	537.3065866051861	3.4202044
1560	582.3644497477712	3.4202044
1561	726.4311043929276	3.421109
1562	136.07584937856709	3.4242504
1563	168.10206710594233	3.4242504
1564	290.1388049802961	3.4242504
1565	316.1544819138285	3.4242504
1566	535.1084058153227	3.4242504
1567	335.2010724326629	3.4282231
1568	339.19624487659775	3.4282231
1569	353.2117105520551	3.4282231
1570	357.20660367234007	3.4282231
1571	371.22238039301766	3.4282231
1572	211.16964653829555	3.4362273
1573	551.2857416962281	3.4362273
1574	568.3098690700685	3.4362273
1575	573.2658767191796	3.4362273
1576	596.34392657267	3.4362273
1577	716.3859859892151	3.4362273
1578	456.7733480499292	3.4381795
1579	465.2864306078767	3.4381795
1580	575.8435538158647	3.4381795
1581	912.5380723974064	3.4381795
1582	584.3566654925685	3.4399955
1583	507.2179525165684	3.4401314
1584	285.1701067315102	3.4442482
1585	325.1626904637083	3.4442482
1586	682.2495517060028	3.4480963
1587	415.24136716384896	3.4501963
1588	323.16287959780016	3.4560773
1589	619.870065540561	3.4582243
1590	543.3148899259215	3.460371
1591	628.3832026039461	3.4621804
1592	399.1073366133816	3.4639897
1593	494.2176762789191	3.4639897
1594	707.2179362891038	3.4639897
1595	445.2887776533125	3.470146
1596	219.10203040887063	3.4729128
1597	589.342656573594	3.47813
1598	330.1701875801915	3.47975
1599	478.2228357372262	3.47975
1600	659.3326395348807	3.47975
1601	597.8567413253311	3.4821644
1602	606.3700332639369	3.4865856
1603	446.2025814558485	3.4876332
1604	233.0762033198673	3.4940677
1605	292.0661934655531	3.4940677
1606	487.2993083153008	3.4940677
1607	318.170171356139	3.4955206
1608	451.1582980738444	3.4955206
1609	650.3963146140853	3.4980927
1610	296.18585246485287	3.5034437
1611	507.2177985320166	3.5034437
1612	668.2705693873377	3.5034437
1613	586.2135917812451	3.5086749
1614	334.16496082628584	3.5193374
1615	518.3325787568579	3.5193374
1616	337.2164723795722	3.524556
1617	355.2271113814827	3.524556
1618	373.2378785667144	3.524556
1619	517.2800314211385	3.524556
1620	535.2905139463151	3.524556
1621	553.3009365915048	3.524556
1622	556.2028980808728	3.524556
1623	561.158554608933	3.524556
1624	570.3275350966907	3.524556
1625	575.2828153956075	3.524556
1626	637.2536859071519	3.524556
1627	467.3019483144997	3.52593
1628	619.8699077102613	3.52593
1629	628.3831464636513	3.527713
1630	320.14977659677	3.535254
1631	339.17566652092813	3.535254
1632	504.2807076478903	3.5400958
1633	672.4094008410515	3.5412455
1634	175.1483936309601	3.5457568
1635	509.3122397319392	3.545807
1636	439.2312300454788	3.5484452
1637	330.17027395770924	3.5510788
1638	330.67129361246566	3.5510788
1639	478.2229760047866	3.5510788
1640	684.2652596728765	3.5510788
1641	162.99865092508406	3.5513737
1642	190.99357768463645	3.5513737
1643	341.21173799669333	3.564462
1644	351.1961485698736	3.564462
1645	369.2068061568096	3.564462
1646	405.22783966386737	3.564462
1647	641.8834377248993	3.5657349
1648	287.055346777104	3.566281
1649	650.3964465756737	3.5714467
1650	285.1701129400724	3.572466
1651	325.1627568366347	3.572466
1652	357.1890382391373	3.572466
1653	624.2294515631653	3.5749166
1654	863.1823259758853	3.5749166
1655	694.4224790076541	3.5796087
1656	391.2483349170644	3.5804534
1657	521.3115616916921	3.5804534
1658	566.3691814841934	3.5804534
1659	313.16249295360194	3.582266
1660	336.23828925791685	3.5824335
1661	338.167900431497	3.5829096
1662	399.1076145324657	3.5829096
1663	830.4386403309155	3.588447
1664	323.162708846082	3.5908742
1665	645.3178937263822	3.5908742
1666	139.98276464931612	3.5931444
1667	531.325253885085	3.5976439
1668	272.1648636429333	3.5988638
1669	317.1627305875232	3.5988638
1670	424.2596801571529	3.600458
1671	457.20706711176456	3.600458
1672	183.078527823926	3.6026506
1673	541.2989139334675	3.604401
1674	155.04718788392867	3.605111
1675	663.8965910105169	3.6056066
1676	672.4093738766056	3.6067445
1677	439.8914960784821	3.60687
1678	175.1484707663681	3.612349
1679	337.21656809226533	3.612349
1680	355.22721391952086	3.612349
1681	396.2540061872385	3.612349
1682	553.3012103575516	3.612349
1683	570.3276702100142	3.612349
1684	575.282997711096	3.612349
1685	598.3590083094027	3.612349
1686	346.1652864789754	3.6148784
1687	716.4356826937278	3.6149168
1688	199.98806135188448	3.6229115
1689	324.1268539610676	3.6229115
1690	1647.6245489296275	3.628376
1691	330.5047312178879	3.638955
1692	494.7516452384036	3.638955
1693	507.2181431030722	3.638955
1694	685.909562727693	3.6416686
1695	694.4224813193792	3.6423588
1696	158.96165161081922	3.644382
1697	553.3384891654214	3.644382
1698	468.9604086629717	3.6456861
1699	738.4487474703019	3.6456861
1700	149.1328308522253	3.6524072
1701	339.196138368744	3.6524072
1702	259.09661780216044	3.6550176
1703	498.31051412156455	3.6550176
1704	439.23146516226905	3.660434
1705	137.98779378333808	3.6610236
1706	323.1627011414135	3.6630092
1707	645.317741854906	3.6630092
1708	668.271104300238	3.6630092
1709	940.3240808026272	3.6630092
1710	946.0740613235132	3.668482
1711	519.1135400511694	3.6699264
1712	515.2491932187913	3.6709945
1713	537.2312009162754	3.6709945
1714	171.14962822513203	3.6732633
1715	707.9225611156148	3.6737652
1716	636.3931963887832	3.676536
1717	483.6355780979382	3.6777592
1718	760.4618580663164	3.6777592
1719	716.4355618255375	3.6780195
1720	662.3756639286207	3.678982
1721	477.9604578496802	3.6845882
1722	512.9863156632922	3.6845882
1723	190.9933138808892	3.689806
1724	483.2961058049938	3.694959
1725	523.2884296734604	3.694959
1726	504.280518826484	3.6958845
