feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
3984	-1							1.0	0.78563076	ISDB									IXEUYAHNQXAWNT							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.1425230503082275	1
3982	54	Terpenoids	0.5666666666666667	Steroids	0.5	Pregnane steroids	0.3	16.0	0.298934	ISDB	http://www.wikidata.org/entity/Q105192301	OHURLQYFJBUGGV-SQPCZADNSA-N	InChI=1S/C29H48O2/c1-18-10-15-29(31)17-16-27(6)20(24(29)19(18)2)8-9-22-26(5)13-12-23(30)25(3,4)21(26)11-14-28(22,27)7/h8,18-19,21-24,30-31H,9-17H2,1-7H3/t18-,19+,21+,22-,23+,24+,26+,27-,28-,29+/m1/s1	C[C@H]1[C@H](C)CC[C@]2(O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12	C29H48O2		428.3654307759999	28-Norurs-12-ene-3beta,17beta-diol	OHURLQYFJBUGGV	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	http://www.wikidata.org/entity/Q155833	Nerium oleander	65881.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Nerieae']	['Nerium']	['Nerium oleander']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Nerieae']			7	1	8.695736050605774	1
3980	54	Terpenoids	0.5666666666666667	Steroids	0.5	Pregnane steroids	0.3	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105270007	UCNIUVSOJLHWRM-LVEVNIPOSA-N	InChI=1S/C25H44N2O/c1-17(26(3)4)21-9-10-23-20-8-7-18-15-19(27(5)6)11-13-24(18,2)22(20)12-14-25(21,23)16-28/h7,17,19-23,28H,8-16H2,1-6H3/t17-,19-,20+,21-,22-,23-,24-,25-/m0/s1	C[C@@H]([C@@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21CO)N(C)C	C25H44N2O	pos_1_1proton1acetonitrile	388.345364028	[(3S,8R,9S,10R,13R,14S,17R)-3-(dimethylamino)-17-[(1S)-1-(dimethylamino)ethyl]-10-methyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-13-yl]methanol	UCNIUVSOJLHWRM	Terpenoids	Steroids	Pregnane steroids	http://www.wikidata.org/entity/Q9096302	Holarrhena pubescens	495827.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Malouetieae']	['Holarrhena']	['Holarrhena pubescens']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']				6	3	7.5	1
3978	61	Terpenoids	0.3333333333333333	Triterpenoids	0.3333333333333333	Oleanane triterpenoids	0.3333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104665144	DHSGCHOEBMKSHQ-HSCQXPEOSA-N	InChI=1S/C46H76O5/c1-8-9-10-11-12-13-14-15-16-17-18-19-20-21-39(48)51-33-43(5)36-24-27-45(7)37(42(36,4)26-25-38(43)47)23-22-34-35-32-41(2,3)28-30-46(35,40(49)50)31-29-44(34,45)6/h22,35-37H,8-21,23-33H2,1-7H3,(H,49,50)/t35-,36+,37+,42-,43-,44+,45+,46-/m0/s1	CCCCCCCCCCCCCCCC(=O)OC[C@]1(C)C(=O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3CC(C)(C)CC[C@]3(C(=O)O)CC[C@]21C	C46H76O5	pos_2MFe	708.5692755320001	23-(Palmitoyloxy)-3-oxoolean-12-en-28-oic acid	DHSGCHOEBMKSHQ	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q15540565	Pentaclethra eetveldeana	659681.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Mimoseae']	['Pentaclethra']	['Pentaclethra eetveldeana']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']				6	3	7.5	1
3977	345							1.0	0.2740074	ISDB									QQMBFGYBYKOTIG							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0960296392440796	1
3976	291	Fatty acids	0.2857142857142857	Sphingolipids	0.2857142857142857	Neutral glycosphingolipids	0.2857142857142857	1.0	0.28098303	ISDB	http://www.wikidata.org/entity/Q104399309	HOMYIYLRRDTKAA-UYIJODJPSA-N	InChI=1S/C40H75NO9/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-33(43)32(31-49-40-38(47)37(46)36(45)35(30-42)50-40)41-39(48)34(44)29-27-25-23-21-18-16-14-12-10-8-6-4-2/h19-20,26,28,32-38,40,42-47H,3-18,21-25,27,29-31H2,1-2H3,(H,41,48)/b20-19-,28-26-	CCCCCCCCC/C=C\CC/C=C\C(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)C(O)CCCCCCCCCCCCCC	C40H75NO9		713.54418298	(+)-Soyacerebroside I	HOMYIYLRRDTKAA	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q11045991	Albizia kalkora	78703.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Ingeae']	['Albizia']	['Albizia kalkora']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']				6	3	8.623932123184204	1
3974	291	Fatty acids	0.2857142857142857	Sphingolipids	0.2857142857142857	Neutral glycosphingolipids	0.2857142857142857	1.0	0.36528486	ISDB									STNMCYGVYVEEFU							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.461139440536499	1
3972	79	Terpenoids	0.5465116279069767	Triterpenoids	0.3372093023255814	Oleanane triterpenoids	0.18604651162790697	1.0	0.2740177	ISDB									NSUHFZHIKMSXME							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.0960707664489746	1
3968	434	Alkaloids	1.0	Histidine alkaloids	1.0	Imidazole alkaloids	1.0	2.0	0.33880767	ISDB	http://www.wikidata.org/entity/Q27078066	PHSPJQZRQAJPPF-UHFFFAOYSA-N	InChI=1S/C6H11N3/c1-7-3-2-6-4-8-5-9-6/h4-5,7H,2-3H2,1H3,(H,8,9)	CNCCc1cnc[nH]1	C6H11N3		125.095297352	1H-Imidazole-4-ethanamine, N-methyl-	PHSPJQZRQAJPPF	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q2312704	Casimiroa edulis	1066822.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Casimiroa']	['Casimiroa edulis']											0	3	2.855230689048767	1
3965	152	Terpenoids	0.4	Steroids	0.3	Cardenolides	0.2	1.0	0.22824626	ISDB	http://www.wikidata.org/entity/Q110168915	KQSQXKSUNVGZND-VEPIHAAWSA-N	InChI=1S/C36H64N6O6/c1-14-17-18-19-20-25(10)35(47)41(12)29(22(6)7)33(45)39-27(21(4)5)32(44)40-28(23(8)15-2)36(48)42(13)30(24(9)16-3)34(46)38-26(11)31(37)43/h1,21-30H,15-20H2,2-13H3,(H2,37,43)(H,38,46)(H,39,45)(H,40,44)/t23-,24-,25-,26+,27-,28+,29+,30+/m1/s1	C#CCCCC[C@@H](C)C(=O)N(C)[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N(C)[C@H](C(=O)N[C@@H](C)C(N)=O)[C@H](C)CC)[C@H](C)CC)C(C)C)C(C)C	C36H64N6O6		676.488733768	oct-7-ynoyl(2R-Me)-N(Me)Val-D-Val-aIle-N(Me)aIle-Ala-NH2	KQSQXKSUNVGZND	Amino acids and Peptides	Oligopeptides	Linear peptides	http://www.wikidata.org/entity/Q49605902	Phormidium nigroviride	912266.0	['Bacteria']	['Unknown']	['Cyanobacteria']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Oscillatoria']	['Oscillatoria nigro-viridis']											0	0	0.9129850268363953	1
3962	121	Alkaloids	1.0	Histidine alkaloids	1.0	Imidazole alkaloids	1.0	2.0	0.3427121	ISDB	http://www.wikidata.org/entity/Q27078066	PHSPJQZRQAJPPF-UHFFFAOYSA-N	InChI=1S/C6H11N3/c1-7-3-2-6-4-8-5-9-6/h4-5,7H,2-3H2,1H3,(H,8,9)	CNCCc1cnc[nH]1	C6H11N3		125.095297352	1H-Imidazole-4-ethanamine, N-methyl-	PHSPJQZRQAJPPF	Alkaloids	Histidine alkaloids	Imidazole alkaloids	http://www.wikidata.org/entity/Q2312704	Casimiroa edulis	1066822.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Casimiroa']	['Casimiroa edulis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	6.8708484172821045	1
3961	11							1.0	0.7788809	ISDB									IXEUYAHNQXAWNT							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.11552357673645	1
3956	291	Fatty acids	0.2857142857142857	Sphingolipids	0.2857142857142857	Neutral glycosphingolipids	0.2857142857142857	1.0	0.31393278	ISDB	http://www.wikidata.org/entity/Q110184587	HOMYIYLRRDTKAA-OMWTXZRHSA-N	InChI=1S/C40H75NO9/c1-3-5-7-9-11-13-15-17-19-20-22-24-26-28-33(43)32(31-49-40-38(47)37(46)36(45)35(30-42)50-40)41-39(48)34(44)29-27-25-23-21-18-16-14-12-10-8-6-4-2/h19-20,26,28,32-38,40,42-47H,3-18,21-25,27,29-31H2,1-2H3,(H,41,48)/b20-19+,28-26+/t32?,33-,34-,35-,36-,37+,38-,40+/m1/s1	CCCCCCCCC/C=C/CC/C=C/[C@@H](O)C(CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](O)CCCCCCCCCCCCCC	C40H75NO9		713.54418298	Soya-cerebroside I	HOMYIYLRRDTKAA	Fatty acids	Sphingolipids	Neutral glycosphingolipids	http://www.wikidata.org/entity/Q750307	Albizia julibrissin	39517.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Ingeae']	['Albizia']	['Albizia julibrissin']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']				6	3	8.755731105804443	1
3955	291	Fatty acids	0.2857142857142857	Sphingolipids	0.2857142857142857	Neutral glycosphingolipids	0.2857142857142857	1.0	0.384948	ISDB									STNMCYGVYVEEFU							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.5397919416427612	1
3954	291	Fatty acids	0.2857142857142857	Sphingolipids	0.2857142857142857	Neutral glycosphingolipids	0.2857142857142857	1.0	0.24573421	ISDB									STLBBQTYUMXQQB							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	0.9829368591308594	1
3947	-1							1.0	0.78319323	ISDB									IXEUYAHNQXAWNT							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.132772922515869	1
3941	15	Terpenoids	0.16279069767441862	Sesquiterpenoids	0.09302325581395349	Guaiane sesquiterpenoids	0.046511627906976744	1.0	0.22684932	ISDB	http://www.wikidata.org/entity/Q105274567	UKHYBGGGLCRWHT-UHFFFAOYSA-N	InChI=1S/C42H62O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-29-41(46)47-36-28-26-27-34(30-36)39-33-38(45)42-37(44)31-35(43)32-40(42)48-39/h26-28,30-33,43-44H,2-25,29H2,1H3	CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)Oc1cccc(-c2cc(=O)c3c(O)cc(O)cc3o2)c1	C42H62O6		662.454639704	3'-(1-Oxoheptacosyloxy)-5,7-dihydroxyflavone	UKHYBGGGLCRWHT	Shikimates and Phenylpropanoids	Flavonoids		http://www.wikidata.org/entity/Q4191811	Ziziphora tenuior	409848.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Ziziphora']	['Ziziphora tenuior']											0	0	0.9073972702026367	1
